node_id,node_type,name,title_canonical,ai_type,job_family,posted_month,origine,source,famille,stage,focus
job_linkedin_ma_4381914599,Job,,Risk Analyst,ml-first,OTHER,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4381915668,Job,,Risk Analyst,ml-first,OTHER,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4382051553,Job,,Technical Leader GenAI & GenBI Platforms,ai-first,GENAI_LLM_ENGINEER,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4383107112,Job,,Data Engineer Sénior (DBT / SQL),non-ai,DATA_ENGINEER,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4383163294,Job,,Data Architect,non-ai,DATA_ARCHITECT,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4383165147,Job,,Data Scientist / IA / ML,ml-first,DATA_SCIENTIST,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4385153602,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4386016978,Job,,Senior Data Engineer,non-ai,DATA_ENGINEER,2026-03,Maroc,linkedin-ma,,,
job_linkedin_ma_4301694732,Job,,AI Engineer / Data Scientist Expérimenté,ai-first,AI_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4384492041,Job,,Data Engineer Confirmé,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4390158356,Job,,Développeur IA –,ml-first,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4390636617,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4390846686,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4390892512,Job,,Data Analyst- Business Performance,non-ai,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4393241014,Job,,DATA ANALYST – QLIK SENSE,non-ai,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4394990686,Job,,EXPERT POWER BI,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4397789760,Job,,Data Analyst - Business Et Performance - BUCC,non-ai,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4397958110,Job,,Data Analyst - Casablanca,ml-first,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4398827498,Job,,BI Analyst,ml-first,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4399048016,Job,,Data Engineer PowerAutomate / PowerAPPs,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4399946658,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4399955222,Job,,BI Analyst,ml-first,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4399985429,Job,,Data Analyst,non-ai,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4400182221,Job,,Databricks Engineer,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4400429150,Job,,Consultants DATA (PO / Data Analyst),non-ai,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4400445232,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4400811647,Job,,Développeur Back-End Sénior JAVA KAFKA,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4400823122,Job,,Full Stack AI Engineer & Intégration ERP,ai-first,AI_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4401612197,Job,,Ingénieur En Intelligence Artificielle,ml-first,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4401626119,Job,,Actuaire,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4401727256,Job,,Business Analyst Data – Finance (Microsoft Fabric / Power BI),non-ai,BUSINESS_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4402516099,Job,,Analyste De Données,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4402971330,Job,,Senior Data Engineer - Morocco,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4403219266,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4403238581,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4403921810,Job,,Senior Data Scientist,ml-first,DATA_SCIENTIST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4403938615,Job,,Associate Data Science Manager,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4404303848,Job,,Junior Master Data Specialist,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4404328663,Job,,Senior Data Engineer / Tech Lead,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4404452774,Job,,Risk Analyst,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4404544789,Job,,Junior Master Data Specialist,non-ai,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4404571432,Job,,Senior AI Engineer,ai-first,AI_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4405684210,Job,,Data Analyst,non-ai,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4407446026,Job,,Data Science Engineer,ml-first,OTHER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4412909220,Job,,Data Analytics - Data Analyst - Casablanca,ml-first,DATA_ANALYST,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_4413943885,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-04,Maroc,linkedin-ma,,,
job_linkedin_ma_3761574281,Job,,Senior Data Engineer - Casablanca,ml-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_3776222663,Job,,Senior Data Scientist - Casablanca,ai-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_3928980947,Job,,Junior Data Engineer - Casablanca,ml-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_3928981813,Job,,Manager Data Scientist - Casablanca,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4275097062,Job,,Data Engineer,ml-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4314991708,Job,,Développeur Data Tableau,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4314994258,Job,,Ingénieur Data GCP (Google Cloud Platform),ml-first,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4315110656,Job,,"Data Scientist II - QuantumBlack, AI By McKinsey",ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4315403018,Job,,Data Engineer JAVA KAFKA,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4315404012,Job,,Data Engineer MS Fabric PySpark,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4317921046,Job,,Lead Consultant Data Engineer (MS Fabric),ai-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4317934650,Job,,Cloud Data Engineer SQL GCP (H/F) (Devoteam Nearshore) (Cooptation),non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4318726396,Job,,Data Engineer Senior GCP (H/F) Devoteam Maroc Nearshore,ml-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4318729106,Job,,Cloud Data Engineer SQL GCP,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4327693470,Job,,Senior Data Engineer,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4328910821,Job,,Senior Software Engineer – Perception – Radar / Machine Learning,ml-first,ML_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4357657978,Job,,Data Analyst - X Delivery,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4359007809,Job,,Data Analyst Intern - X Delivery,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4359057905,Job,,Senior Data Analyst - X Delivery,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4361674414,Job,,Tech Lead Data Snowflake,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4364211859,Job,,Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4364241856,Job,,Need - Scalian Morocco - Airbus BX - Toulouse - at - Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4366635304,Job,,Data Scientist Sénior Python/GCP,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4368673811,Job,,Lead Data Engineer,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4373448351,Job,,"Cloud Solution Architect - Power Platform, Power BI",non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4373553868,Job,,Développeur Power BI,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4377864323,Job,,Machine Learning Engineer Expert,ai-first,ML_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4387862281,Job,,Architecte Data – Databricks,non-ai,DATA_ARCHITECT,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4390883655,Job,,Stagiaire PFE – Data Analyst / Reporting IT (ServiceNow & Support),non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4392994665,Job,,Développeur Back-end Java / Data / Kafka /RabbitMQ,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4394629286,Job,,Digital Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4395439557,Job,,Quantitative Analyst (Graduates & Early Career Professionals),non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4395442477,Job,,Quantitative Analyst (Experienced Hires),non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4395708414,Job,,Consultant Power BI / Qlik Sense,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4395866679,Job,,Ingénieur Data Snowflake,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4398388552,Job,,Business Systems & Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4400235818,Job,,IT & Data Analyst INTERN,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4401732761,Job,,Business Analyst Data – Finance (Microsoft Fabric / Power BI),non-ai,BUSINESS_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4402282147,Job,,[MAROC][CASABLANCA] DATA Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4402699249,Job,,Data Scientist – Senior Consultant,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406176326,Job,,Junior Master Data Specialist,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406208548,Job,,Power BI Reporting & Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406455480,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406455901,Job,,"Data Engineer GCP (Pub/Sub, DBT)",non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406460150,Job,,Data Scientist Confirmé – SQL / Python / GCP,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406461919,Job,,"Data Engineer GCP (Pub/Sub, DBT)",non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406462086,Job,,Data Scientist Confirmé – SQL / Python / GCP,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406467634,Job,,Data Scientist Sénior – SQL / Python / GCP,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406492825,Job,,"Data Engineer GCP (Pub/Sub, DBT)",non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406493792,Job,,Data Analyst Sénior – BigQuery / BigTable / BI,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406496132,Job,,Data Analyst Expérimenté – BigQuery / BigTable / BI,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406496349,Job,,"Data Engineer GCP (Pub/Sub, DBT)",non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406630608,Job,,Senior Data Architect / Expert,ml-first,DATA_ARCHITECT,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4406701206,Job,,Data Analyst Sénior – BigQuery / BigTable / BI,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407018464,Job,,Senior Data Engineer,ai-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407185679,Job,,AI Engineer,ai-first,AI_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407198411,Job,,Consultant Senior Data / BI Engineer,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407451364,Job,,Senior Data Engineer DBT / SQL,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407476168,Job,,Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407782056,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407824378,Job,,AI Engineer - Agentic Search - Freelance,ai-first,AI_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4407825356,Job,,Data Engineer - Permanent,ml-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408012976,Job,,Analyste Crédit / Credit Risk Analyst,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408020272,Job,,Analyste Crédit / Credit Risk Analyst,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408037629,Job,,Data Analyst,ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408403862,Job,,Data Scientist Audit,ai-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408409138,Job,,Ingénieur Junior En Intelligence Artificielle,ml-first,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408411180,Job,,Spécialiste En Intelligence Artificielle,ml-first,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408425434,Job,,Data Manager,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408518230,Job,,Ingénieure / Ingénieur Datastage Senior,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408520237,Job,,Consultante / Consultant Power BI Senior,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4408577799,Job,,Ingénieure/Ingénieur Data Databricks Senior,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4409257494,Job,,Data Engineer PowerAutomate / PowerAPPs,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4409335662,Job,,Data Engineer Lead,ai-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4409852800,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410052336,Job,,Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410164567,Job,,Data Analyst - 6months - CDD,ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410168052,Job,,MAR00133_AI_SD - Artificial Intelligence Senior Developer,ml-first,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410524989,Job,,"Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410528511,Job,,"Data Analyst(Bangkok Based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410535710,Job,,"Data Analyst (Statistics/Python/BI) (Bangkok-based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410536346,Job,,"Senior Business Intelligence, Strategic Partnerships( Bangkok Based)",ml-first,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410536640,Job,,"Data Analyst (Bangkok Based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410539372,Job,,"Data Analyst/ Senior Data Analyst (Statistics/Python/BI) (Bangkok-based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410544372,Job,,"People Data Analyst(Bangkok Based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410544473,Job,,"Senior Data Analyst (Bangkok Based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410545105,Job,,"Senior Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410546699,Job,,"Data Analyst, Strategic Partnerships( Bangkok Based)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410547574,Job,,"Senior People Data Analyst (Bangkok Based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410560011,Job,,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, Relocation Provided)",ml-first,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4410803532,Job,,Senior Data Engineer,ai-first,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4411142239,Job,,Senior Data Engineer (F/H) – FREELANCE,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4411229051,Job,,Associate Data Engineer,non-ai,DATA_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4411322129,Job,,Data Manager,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4411709792,Job,,Consultant Databricks,non-ai,OTHER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4412139567,Job,,Data Scientist Confirmé,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4413083272,Job,,Senior Data Scientist / ML Engineer,ai-first,ML_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4413299733,Job,,Technical Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4413545928,Job,,Data Analyst Purchasing,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4413977163,Job,,FULL STACK AI ENGINEER,ai-first,AI_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4414100324,Job,,Consultant Data Scientist,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4414128203,Job,,Senior Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4414520716,Job,,Senior Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4414632843,Job,,Data Scientist Senior,ml-first,DATA_SCIENTIST,2026-05,Maroc,linkedin-ma,,,
job_linkedin_ma_4414670156,Job,,ML / AI Engineer | Full Remote,ai-first,AI_ENGINEER,2026-05,Maroc,linkedin-ma,,,
job_pages_carrieres_ma_3261,Job,,LEAD DATA ENGINEER,non-ai,DATA_ENGINEER,2025-12,Maroc,pages-carrieres-ma,,,
job_pages_carrieres_ma_3282,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-01,Maroc,pages-carrieres-ma,,,
job_pages_carrieres_ma_3256,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-02,Maroc,pages-carrieres-ma,,,
job_pages_carrieres_ma_3267,Job,,Data Manager,non-ai,OTHER,2026-02,Maroc,pages-carrieres-ma,,,
job_pages_carrieres_ma_12111,Job,,AI Machine Learning Optimization Engineer,ml-first,ML_ENGINEER,2026-05,Maroc,pages-carrieres-ma,,,
job_pages_carrieres_ma_12112,Job,,Senior Software Engineer – Perception – Radar / Machine Learning,ml-first,ML_ENGINEER,2026-05,Maroc,pages-carrieres-ma,,,
job_rekrute_153903,Job,,Data Analyst,non-ai,DATA_ANALYST,2023-09,Maroc,rekrute,,,
job_rekrute_154726,Job,,Data Analyst,non-ai,DATA_ANALYST,2023-11,Maroc,rekrute,,,
job_rekrute_157159,Job,,Data Analyst Confirme,non-ai,DATA_ANALYST,2024-01,Maroc,rekrute,,,
job_rekrute_158435,Job,,Data Analyst,non-ai,DATA_ANALYST,2024-03,Maroc,rekrute,,,
job_rekrute_159627,Job,,Data Analyst,non-ai,DATA_ANALYST,2024-03,Maroc,rekrute,,,
job_rekrute_167999,Job,,Ingenieur Intelligence Artificielle Stagiaire Stage Pfe,ml-first,OTHER,2025-02,Maroc,rekrute,,,
job_rekrute_161569,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2025-04,Maroc,rekrute,,,
job_rekrute_171351,Job,,Data Engineer Confirme,non-ai,DATA_ENGINEER,2025-06,Maroc,rekrute,,,
job_rekrute_172592,Job,,Developpeur Ia Machine Learning Engineer,ai-first,ML_ENGINEER,2025-07,Maroc,rekrute,,,
job_rekrute_179510,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-02,Maroc,rekrute,,,
job_rekrute_179661,Job,,Data Analyst,non-ai,DATA_ANALYST,2026-02,Maroc,rekrute,,,
job_rekrute_180784,Job,,Architecte Cloud DATA / BIG DATA,ai-first,OTHER,2026-03,Maroc,rekrute,,,
job_rekrute_180970,Job,,Data & AI Engineering Team Leader,non-ai,OTHER,2026-03,Maroc,rekrute,,,
job_rekrute_180972,Job,,Sr Machine Learning Engineer,ai-first,ML_ENGINEER,2026-03,Maroc,rekrute,,,
job_rekrute_181033,Job,,Data Scientist / ML Engineer,ai-first,ML_ENGINEER,2026-03,Maroc,rekrute,,,
job_rekrute_181013,Job,,Data Engineer (Senior),non-ai,DATA_ENGINEER,2026-04,Maroc,rekrute,,,
job_rekrute_181513,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-04,Maroc,rekrute,,,
job_rekrute_181553,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-04,Maroc,rekrute,,,
job_rekrute_181564,Job,,Architecte Cloud DATA / BIG DATA,ai-first,OTHER,2026-04,Maroc,rekrute,,,
job_rekrute_181681,Job,,Data Engineer,non-ai,DATA_ENGINEER,2026-04,Maroc,rekrute,,,
job_rekrute_181714,Job,,Tech Lead Data,ml-first,OTHER,2026-04,Maroc,rekrute,,,
job_rekrute_181993,Job,,Associate Data Science Manager,non-ai,OTHER,2026-04,Maroc,rekrute,,,
job_rekrute_182134,Job,,BI Analyst,non-ai,DATA_ANALYST,2026-04,Maroc,rekrute,,,
job_rekrute_182174,Job,,Data Analyst,non-ai,DATA_ANALYST,2026-04,Maroc,rekrute,,,
job_rekrute_182468,Job,,Data Scientist,ml-first,DATA_SCIENTIST,2026-05,Maroc,rekrute,,,
job_rekrute_182756,Job,,Business Data Analyst,non-ai,DATA_ANALYST,2026-05,Maroc,rekrute,,,
job_rekrute_182774,Job,,Data Scientist,ai-first,DATA_SCIENTIST,2026-05,Maroc,rekrute,,,
job_intl_ai_corpus_6786581,Job,,Senior Software Engineer - AI Platform,ai-first,MLOPS_ENGINEER,2025-08,International,intl-ai-corpus,,,
job_intl_ai_corpus_7008912,Job,,Lead Engineer (AI and Agent Development),ai-first,OTHER,2025-08,International,intl-ai-corpus,,,
job_intl_ai_corpus_7686990,Job,,"Research Engineer, AI",ai-first,RESEARCH_SCIENTIST,2025-11,International,intl-ai-corpus,,,
job_intl_ai_corpus_7806631,Job,,AI Developer,ai-first,OTHER,2025-11,International,intl-ai-corpus,,,
job_intl_ai_corpus_1393425,Job,,Applied AI Engineer & Researcher,ml-first,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_2910244,Job,,"Software Engineer , AI Agents Tooling & Platforms",ai-support,OTHER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_2935725,Job,,"Applied AI, Forward Deployed Machine Learning Engineer - EMEA",ai-first,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3203184,Job,,"AI Engineer & Researcher, Inference",ai-first,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3564658,Job,,Founding AI/Data Engineer (Remote),ai-first,DATA_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3675426,Job,,"AI Product Engineer, New Grad",ai-support,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3675427,Job,,"Senior AI Product Engineer, Backend",ai-support,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3675428,Job,,"Senior AI Product Engineer, Fullstack",ai-support,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3756970,Job,,Sr. AI Systems Engineer,ai-first,OTHER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3831852,Job,,Applied Scientist / Research Engineer - EMEA,ai-first,RESEARCH_SCIENTIST,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3831853,Job,,"Applied AI Engineer, Senior/Staff Devops/SRE - EMEA",ai-first,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3985633,Job,,AI Engineer,ai-first,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
job_intl_ai_corpus_3995843,Job,,AI Engineer,ai-first,AI_ENGINEER,2026-01,International,intl-ai-corpus,,,
